Pulso: 79
Pulso: 80
Pulso: 78
Pulso: 80
Pulso: 77
Pulso: 82
Pulso: 81
Pulso: 79
Pulso: 81
Pulso: 80
Pulso: 82
Pulso: 85
Pulso: 78
Pulso: 81
Pulso: 78
Pulso: 82
Pulso: 77


